atividade_principal,data_situacao,tipo,nome,efr,telefone,email,situacao,bairro,logradouro,numero,cep,municipio,fantasia,porte,abertura,natureza_juridica,uf,cnpj,ultima_atualizacao,status,complemento,motivo_situacao,situacao_especial,data_situacao_especial,atividades_secundarias,capital_social,qsa,message,atividade_principal_code,possui_atividade_secundaria,atividade_secundaria_list,is_ativo,tem_situacao_especial,natureza_juridica_code,idade_empresa,tem_socios,socios_list,socios_count
Atividades de rádio,25/02/2001,MATRIZ,RADIO TOP LTDA,,(49) 3566-2299,lira@radios.inf.br,ATIVA,DER,R DOUTOR ALTAMIRO GUIMARAES,480,89.506-003,CACADOR,,DEMAIS,14/04/2000,Sociedade Empresária Limitada,SC,03.770.169/0001-19,2020-08-08T06:17:11.298Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",280000.0,"[{'qual': '22-Sócio', 'nome': 'MARCELLO CORREA PETRELLI'}, {'qual': '22-Sócio', 'nome': 'LEONARDO BRANDALISE KUCINSKI'}, {'qual': '22-Sócio', 'nome': 'MARIANA BRANDALISE DESTRO'}, {'qual': '05-Administrador', 'nome': 'MARILENE CAREGNATO'}]",,60.10-1-00,0,[],1,1,206-2,20,1,"['LEONARDO BRANDALISE KUCINSKI', 'MARCELLO CORREA PETRELLI', 'MARIANA BRANDALISE DESTRO', 'MARILENE CAREGNATO']",4
Atividades de rádio,25/02/2001,MATRIZ,RADIO UNIVERSAL LTDA,,(48) 1111-1111,gillosso@radio105fm.net,ATIVA,CENTRO,R ALFREDO DEL PRIORE,430,88.801-630,CRICIUMA,,MICRO EMPRESA,19/04/2000,Sociedade Empresária Limitada,SC,03.778.046/0001-24,2020-08-08T06:17:28.904Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'ANDREI NIVALDO VIEIRA'}, {'qual': '22-Sócio', 'nome': 'ROSIMAR PETRELLI VIEIRA'}, {'qual': '49-Sócio-Administrador', 'nome': 'ALFREDO LANG'}]",,60.10-1-00,0,[],1,1,206-2,20,1,"['ALFREDO LANG', 'ANDREI NIVALDO VIEIRA', 'ROSIMAR PETRELLI VIEIRA']",3
Atividades de rádio,03/11/2005,MATRIZ,RADIO HORTENCIA LTDA,,,,ATIVA,AMERICA,R ORESTES GUIMARAES,336,89.204-060,JOINVILLE,RADIO HORTENCIA,EMPRESA DE PEQUENO PORTE,06/06/2000,Sociedade Empresária Limitada,SC,03.881.428/0001-89,2020-08-07T06:40:07.423Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '22-Sócio', 'nome': 'MARILISE EUNICE FRITZKE'}, {'qual': '49-Sócio-Administrador', 'nome': 'WALDYR SILVESTRE FILHO'}, {'qual': '49-Sócio-Administrador', 'nome': 'JURACY RIBEIRO'}]",,60.10-1-00,0,[],1,1,206-2,20,1,"['JURACY RIBEIRO', 'MARILISE EUNICE FRITZKE', 'WALDYR SILVESTRE FILHO']",3
Atividades de associações de defesa de direitos sociais,28/06/2006,MATRIZ,FUNDACAO OMEGA DE COMUNICACAO E ACAO SOCIAL,,(081) 8311-629,multi.studio@bol.com.br,ATIVA,NOSSA S DA PENHA,RUA ENOCK INACIO DE OLIVEIRA,765,56.912-460,SERRA TALHADA,RADIO EDUCATIVA MEGA FM,DEMAIS,21/11/2000,Fundação Privada,PE,04.159.843/0001-96,2020-07-04T23:59:59.000Z,OK,SALA 04,,,,"[{'text': 'Atividades de organizações associativas ligadas à cultura e à arte', 'code': '94.93-6-00'}, {'text': 'Atividades associativas não especificadas anteriormente', 'code': '94.99-5-00'}]",0.0,"[{'qual': '16-Presidente', 'nome': 'MARCUS ANDRE PEREIRA DE MOURA'}]",,94.30-8-00,1,"['Atividades associativas não especificadas anteriormente', 'Atividades de organizações associativas ligadas à cultura e à arte']",1,1,306-9,19,1,['MARCUS ANDRE PEREIRA DE MOURA'],1
Atividades de rádio,03/11/2005,MATRIZ,RADIO CAPITAL DO VALE LTDA,,,,ATIVA,CENTRO,PC DA BANDEIRA,61,12.281-630,CACAPAVA,,MICRO EMPRESA,22/01/1996,Sociedade Empresária Limitada,SP,01.025.470/0001-72,2020-07-31T04:03:00.332Z,OK,SALA 21,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",50000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'SEBASTIAO PEREIRA NASCIMENTO'}, {'qual': '49-Sócio-Administrador', 'nome': 'LUIZ CARLOS MOTA'}]",,60.10-1-00,0,[],1,1,206-2,24,1,"['LUIZ CARLOS MOTA', 'SEBASTIAO PEREIRA NASCIMENTO']",2
Atividades de rádio,03/11/2005,MATRIZ,RADIO SABIA FM LTDA,,,,ATIVA,JD. AMERICANO,TRAVESSA PRESIDENTE KENEDDY,80,16.400-033,LINS,,DEMAIS,27/01/1998,Sociedade Empresária Limitada,SP,02.366.022/0001-03,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '22-Sócio', 'nome': 'ELISEU FIGUEIREDO'}, {'qual': '22-Sócio', 'nome': 'ANA LUCIA MORAES FIGUEIREDO'}]",,60.10-1-00,0,[],1,1,206-2,22,1,"['ANA LUCIA MORAES FIGUEIREDO', 'ELISEU FIGUEIREDO']",2
Atividades de rádio,24/09/2005,MATRIZ,SAC - SISTEMA ARARENSE DE COMUNICACAO LTDA,,(19) 3541-7022/ (19) 3352-7024,atendimento@escritorioortiz.com.br,ATIVA,CENTRO,R SANTA CRUZ,824,13.600-010,ARARAS,,MICRO EMPRESA,08/05/1989,Sociedade Empresária Limitada,SP,60.462.413/0001-10,2020-08-06T19:52:07.869Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",80000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'PEDRO ELISEU SOBRINHO'}, {'qual': '22-Sócio', 'nome': 'JOAO MARCELO FRANCHOZZA'}, {'qual': '22-Sócio', 'nome': 'MEIRE TEREZINHA FRANCHOZZA'}, {'qual': '49-Sócio-Administrador', 'nome': 'FERNANDA ELIZABETH FRANCHOZZA'}]",,60.10-1-00,0,[],1,1,206-2,31,1,"['FERNANDA ELIZABETH FRANCHOZZA', 'JOAO MARCELO FRANCHOZZA', 'MEIRE TEREZINHA FRANCHOZZA', 'PEDRO ELISEU SOBRINHO']",4
Atividades de rádio,23/12/2000,MATRIZ,RADIO PROVINCIA FM LTDA,,,,ATIVA,,PRCA TENENTE BINS,139,98.500-000,TENENTE PORTELA,PROVINCIA FM,MICRO EMPRESA,01/06/1987,Sociedade Empresária Limitada,RS,91.609.586/0001-41,2020-07-04T23:59:59.000Z,OK,2 ANDAR SALA 4,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",9000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'JALMO ANTONIO FORNARI'}, {'qual': '22-Sócio', 'nome': 'GIORDANO BRUNO FORNARI'}, {'qual': '30-Sócio ou Acionista Menor (Assistido/Representado)', 'nome_rep_legal': 'SORAIA APARECIDA FERREIRA FORNARI', 'qual_rep_legal': '14-Mãe', 'nome': 'RAFAEL HEITOR FORNARI'}]",,60.10-1-00,0,[],1,1,206-2,33,1,"['GIORDANO BRUNO FORNARI', 'JALMO ANTONIO FORNARI', 'RAFAEL HEITOR FORNARI']",3
Atividades de rádio,03/11/2005,MATRIZ,SISTEMA TAMBAU DE COMUNICACAO LTDA,,(83) 3241-9000,,ATIVA,TAMBIA,RUA MONSENHOR WALFREDO LEAL,303,58.020-540,JOAO PESSOA,,DEMAIS,02/10/1987,Sociedade Simples Limitada,PB,12.674.107/0001-02,2020-07-04T23:59:59.000Z,OK,SALA 02,,,,"[{'text': 'Atividades de televisão aberta', 'code': '60.21-7-00'}]",10000.0,"[{'qual': '22-Sócio', 'nome': 'HARLLAN BRUNO DA COSTA MOURA'}, {'qual': '49-Sócio-Administrador', 'nome': 'MICHELY KAROLLINY RAMOS DE MOURA'}]",,60.10-1-00,1,['Atividades de televisão aberta'],1,1,224-0,32,1,"['HARLLAN BRUNO DA COSTA MOURA', 'MICHELY KAROLLINY RAMOS DE MOURA']",2
Atividades de rádio,03/11/2005,MATRIZ,RADIO SOUSA FM LTDA,,,,ATIVA,JARDIM IRACEMA,RUA NELSON MEIRA,120,58.805-180,SOUSA,,MICRO EMPRESA,08/08/1986,Sociedade Empresária Limitada,PB,10.770.956/0001-26,2020-07-04T23:59:59.000Z,OK,A,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",121000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'FRANCISCO PETRONIO OLIVEIRA COURA'}, {'qual': '22-Sócio', 'nome': 'FRANCISCO COURA DE SOUSA NETO'}]",,60.10-1-00,0,[],1,1,206-2,34,1,"['FRANCISCO COURA DE SOUSA NETO', 'FRANCISCO PETRONIO OLIVEIRA COURA']",2
Atividades de rádio,06/11/2004,MATRIZ,SISTEMA PARANAENSE DE COMUNICACAO LTDA,,,,ATIVA,CENTRO,AVENIDA PARANA,453,86.010-922,LONDRINA,RADIO PAIQUERE F M FREQUENCIA MODULADA - STEREO,DEMAIS,22/06/1978,Sociedade Empresária Limitada,PR,77.670.651/0001-13,2020-07-04T23:59:59.000Z,OK,13 ANDAR SALA 1302,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'RICARDO SPINOSA'}, {'qual': '49-Sócio-Administrador', 'nome': 'JUDITE DA CONCEICAO SPINOSA'}]",,60.10-1-00,0,[],1,1,206-2,42,1,"['JUDITE DA CONCEICAO SPINOSA', 'RICARDO SPINOSA']",2
Atividades de rádio,24/09/2005,MATRIZ,RADIO IGAPO FM LTDA,,,,ATIVA,CENTRO,RUA MINAS GERAIS,297,86.010-905,LONDRINA,,EMPRESA DE PEQUENO PORTE,06/12/1979,Sociedade Empresária Limitada,PR,78.026.952/0001-71,2020-07-04T23:59:59.000Z,OK,11 AND. SL 114,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",42000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'JOAO ANTONIO VIEIRA FILHO'}, {'qual': '49-Sócio-Administrador', 'nome': 'RAFAEL LACERDA VIEIRA'}, {'qual': '22-Sócio', 'nome': 'EVANGELINA VIEIRA NOVAES'}]",,60.10-1-00,0,[],1,1,206-2,40,1,"['EVANGELINA VIEIRA NOVAES', 'JOAO ANTONIO VIEIRA FILHO', 'RAFAEL LACERDA VIEIRA']",3
Atividades de rádio,03/11/2005,MATRIZ,SAFIRA RADIODIFUSAO LTDA,,(41) 3526-516,,ATIVA,CENTRO,RUA CONSELHEIRO LAURINDO,459,80.060-100,CURITIBA,,DEMAIS,13/03/1998,Sociedade Empresária Limitada,PR,02.410.422/0001-60,2020-07-04T23:59:59.000Z,OK,"CJ. 22, 2 ANDAR",,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '22-Sócio', 'nome': 'ELZA MARIA MOTA MARQUES'}, {'qual': '49-Sócio-Administrador', 'nome': 'DEUZINA RITA MOTA DE OLIVEIRA'}]",,60.10-1-00,0,[],1,1,206-2,22,1,"['DEUZINA RITA MOTA DE OLIVEIRA', 'ELZA MARIA MOTA MARQUES']",2
Atividades de rádio,03/11/2005,MATRIZ,RAINHA FM LTDA,,(44) 3026-2927,documentos@contabe.com.br,ATIVA,ALTO DA GLORIA,R SAO VICENTE,45,87.160-000,MANDAGUACU,RAINHA FM,MICRO EMPRESA,19/06/2000,Sociedade Empresária Limitada,PR,03.884.799/0001-14,2020-08-07T06:30:15.547Z,OK,SALA 05,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",500000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'LEOMAR ANTONIO MONTAGNA'}, {'qual': '49-Sócio-Administrador', 'nome': 'MANOEL SILVA FILHO'}]",,60.10-1-00,0,[],1,1,206-2,20,1,"['LEOMAR ANTONIO MONTAGNA', 'MANOEL SILVA FILHO']",2
Atividades de rádio,12/10/2002,MATRIZ,PLUS RADIODIFUSAO LTDA,,(051) 2338-311,,ATIVA,ALTO TERESOPOLIS,R ORFANATROFIO,711,90.840-440,PORTO ALEGRE,,MICRO EMPRESA,27/04/2001,Sociedade Empresária Limitada,RS,04.408.493/0001-54,2020-08-09T00:54:35.695Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'ALEXANDRE ALVAREZ GADRET'}, {'qual': '22-Sócio', 'nome': 'CHRISTINA ALVAREZ GADRET'}]",,60.10-1-00,0,[],1,1,206-2,19,1,"['ALEXANDRE ALVAREZ GADRET', 'CHRISTINA ALVAREZ GADRET']",2
Atividades de rádio,03/11/2005,MATRIZ,SOMPUR SAO PAULO RADIODIFUSAO LTDA,,(11) 3131-3667 / (011) 3251-1391,hsemaili@band.com.br,ATIVA,JARDIM LEONOR,RUA CARLOS CYRILLO JUNIOR,92,05.614-000,SAO PAULO,SOMPUR,DEMAIS,11/01/1974,Sociedade Empresária Limitada,SP,43.944.370/0001-90,2020-07-04T23:59:59.000Z,OK,ANDAR: 2; SALA: 6-A;,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",20001.0,"[{'qual': '22-Sócio', 'nome_rep_legal': 'JOSE CARLOS ANGUITA', 'qual_rep_legal': '05-Administrador', 'nome': 'KALUA COMUNICACAO E SERVICOS DE PUBLICIDADE S.A.'}, {'qual': '49-Sócio-Administrador', 'nome': 'PAULO SAAD JAFET'}, {'qual': '05-Administrador', 'nome': 'JOSE CARLOS ANGUITA'}]",,60.10-1-00,0,[],1,1,206-2,46,1,"['JOSE CARLOS ANGUITA', 'KALUA COMUNICACAO E SERVICOS DE PUBLICIDADE S.A.', 'PAULO SAAD JAFET']",3
Atividades de rádio,03/11/2005,MATRIZ,EMPRESA DE RADIODIFUSAO TEUTONIA LTDA,,(51) 7621-333 / (51) 7621-333,,ATIVA,LANGUIRU,RUA ARTUR PILZ,277,95.890-000,TEUTONIA,,MICRO EMPRESA,24/05/1988,Sociedade Empresária Limitada,RS,92.145.242/0001-91,2020-07-04T23:59:59.000Z,OK,SALA 205,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'FRITZ FOLLMER'}, {'qual': '22-Sócio', 'nome': 'LEDA BEATRIZ FOLLMER'}, {'qual': '22-Sócio', 'nome': 'IVONE TERESINHA VILLA'}, {'qual': '22-Sócio', 'nome': 'SUELI NEIVA SCHNEIDER'}, {'qual': '49-Sócio-Administrador', 'nome': 'JOEL PAULO DA COSTA'}]",,60.10-1-00,0,[],1,1,206-2,32,1,"['FRITZ FOLLMER', 'IVONE TERESINHA VILLA', 'JOEL PAULO DA COSTA', 'LEDA BEATRIZ FOLLMER', 'SUELI NEIVA SCHNEIDER']",5
Atividades de rádio,03/11/2005,MATRIZ,SOCIEDADE RADIO GUARUJA LTDA,,(48) 2108-5577,,ATIVA,CENTRO,RUA NUNES MACHADO,94,88.010-460,FLORIANOPOLIS,RADIO GUARUJA,DEMAIS,31/12/1969,Sociedade Empresária Limitada,SC,83.882.647/0001-11,2020-07-04T23:59:59.000Z,OK,ANDAR 10,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",54998.0,"[{'qual': '22-Sócio', 'nome_rep_legal': 'SILVIA HOEPCKE DA SILVA', 'qual_rep_legal': '05-Administrador', 'nome': 'ORAN PARTICIPACOES LTDA'}, {'qual': '49-Sócio-Administrador', 'nome': 'SILVIA HOEPCKE DA SILVA'}]",,60.10-1-00,0,[],1,1,206-2,50,1,"['ORAN PARTICIPACOES LTDA', 'SILVIA HOEPCKE DA SILVA']",2
Atividades de rádio,02/04/2004,MATRIZ,NSC RADIOS LTDA,,,,ATIVA,MORRO DO ANTAO,R GAL VIEIRA DA ROSA,SN,88.045-108,FLORIANOPOLIS,,DEMAIS,13/12/1985,Sociedade Empresária Limitada,SC,79.224.614/0001-07,2020-08-07T11:39:59.247Z,OK,,,,,"[{'text': 'Portais, provedores de conteúdo e outros serviços de informação na internet', 'code': '63.19-4-00'}, {'text': 'Holdings de instituições não-financeiras', 'code': '64.62-0-00'}]",10000.0,"[{'qual': '05-Administrador', 'nome': 'GUILHERME SILVEIRA BARROZO NETTO'}, {'qual': '22-Sócio', 'qual_rep_legal': '05-Administrador', 'nome_rep_legal': 'GUILHERME SILVEIRA BARROZO NETTO', 'nome': 'NC COMUNICACOES SA'}, {'qual': '22-Sócio', 'qual_rep_legal': '05-Administrador', 'nome_rep_legal': 'CARLOS EDUARDO SANCHEZ', 'nome': 'NC BROADCAST PARTICIPACOES S/A'}, {'qual': '05-Administrador', 'nome': 'EBER FERREIRA COELHO'}]",,60.10-1-00,1,"['Holdings de instituições não-financeiras', 'Portais, provedores de conteúdo e outros serviços de informação na internet']",1,1,206-2,34,1,"['EBER FERREIRA COELHO', 'GUILHERME SILVEIRA BARROZO NETTO', 'NC BROADCAST PARTICIPACOES S/A', 'NC COMUNICACOES SA']",4
Atividades de rádio,03/11/2005,MATRIZ,RADIO PRINCESA ISABEL LTDA,,,,ATIVA,CENTRO,PC EPITACIO PESSOA,167,58.755-000,PRINCESA ISABEL,,MICRO EMPRESA,14/03/1995,Sociedade Empresária Limitada,PB,08.270.654/0001-47,2020-08-10T17:02:45.661Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",50000.0,"[{'qual': '22-Sócio', 'nome': 'CLENIO NOBREGA PEREIRA'}, {'qual': '49-Sócio-Administrador', 'nome': 'DANIEL HENRIQUES TENORIO DE SOUZA'}]",,60.10-1-00,0,[],1,1,206-2,25,1,"['CLENIO NOBREGA PEREIRA', 'DANIEL HENRIQUES TENORIO DE SOUZA']",2
Outras atividades de recreação e lazer não especificadas anteriormente,10/07/2019,MATRIZ,FUNDACAO EDUCATIVA JOAO HENRIQUE DANTAS,,(084) 4792-516,0,ATIVA,CENTRO,R JUVENAL LAMARTINE,244,59.374-000,CARNAUBA DOS DANTAS,,DEMAIS,29/04/2002,Fundação Privada,RN,05.029.535/0001-09,2020-08-06T12:59:19.793Z,OK,0,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '16-Presidente', 'nome': 'ROMULO DANTAS DE MEDEIROS'}]",,93.29-8-99,0,[],1,1,306-9,18,1,['ROMULO DANTAS DE MEDEIROS'],1
Atividades de rádio,03/11/2005,MATRIZ,NEUSA E LEMOS COMUNICACOES LTDA,,,,ATIVA,CENTRO,AV BRASIL,2185,78.997-000,CEREJEIRAS,,MICRO EMPRESA,14/06/2000,Sociedade Empresária Limitada,RO,03.881.284/0001-60,2020-08-07T06:31:05.568Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'JOSE LUIZ DE LEMOS'}, {'qual': '22-Sócio', 'nome': 'LINDAURA TORRES GUIZONI'}]",,60.10-1-00,0,[],1,1,206-2,20,1,"['JOSE LUIZ DE LEMOS', 'LINDAURA TORRES GUIZONI']",2
Atividades de rádio,24/01/2001,MATRIZ,SOCIEDADE RADIO CLUBE DE OSVALDO CRUZ LTDA,,,,ATIVA,JD AMERICA,RUA ITAPURA,6,17.700-000,OSVALDO CRUZ,CLUBE FM E CALIFORNIA FM,EMPRESA DE PEQUENO PORTE,01/03/1967,Sociedade Empresária Limitada,SP,53.338.604/0001-09,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",100000.0,"[{'qual': '22-Sócio', 'nome': 'ANTONIO CARLOS VIEIRA BORINI'}, {'qual': '49-Sócio-Administrador', 'nome': 'ALVARO LUIS BORINI'}]",,60.10-1-00,0,[],1,1,206-2,53,1,"['ALVARO LUIS BORINI', 'ANTONIO CARLOS VIEIRA BORINI']",2
Atividades de rádio,03/11/2005,MATRIZ,RADIO JORNAL FM LTDA,,(44) 3220-4000 / (44) 2204-000,contabilidade@gmcom.com.br,ATIVA,ZONA 01,AVENIDA GETULIO VARGAS,266,87.013-919,MARINGA,,EMPRESA DE PEQUENO PORTE,24/08/1988,Sociedade Empresária Limitada,PR,80.847.460/0001-99,2020-07-04T23:59:59.000Z,OK,ANDAR 9 SALA 909,,,,"[{'text': 'Portais, provedores de conteúdo e outros serviços de informação na internet', 'code': '63.19-4-00'}, {'text': 'Outras atividades de publicidade não especificadas anteriormente', 'code': '73.19-0-99'}]",400000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'CARLOS ALEXANDRE ROCHA BARROS'}, {'qual': '22-Sócio', 'nome': 'ANDREA ROCHA BARROS'}]",,60.10-1-00,1,"['Outras atividades de publicidade não especificadas anteriormente', 'Portais, provedores de conteúdo e outros serviços de informação na internet']",1,1,206-2,32,1,"['ANDREA ROCHA BARROS', 'CARLOS ALEXANDRE ROCHA BARROS']",2
Atividades de rádio,08/04/2005,MATRIZ,TE RADIODIFUSAO LTDA,,(42) 3220-9000,,ATIVA,CENTRO,R QUINZE DE NOVEMBRO,308,84.010-020,PONTA GROSSA,,EMPRESA DE PEQUENO PORTE,13/06/1991,Sociedade Empresária Limitada,PR,81.650.665/0001-42,2020-08-06T18:01:20.407Z,OK,SALA 148,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",150000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'MARCIO LUIZ MARTINS'}, {'qual': '22-Sócio', 'nome': 'FERNANDO VITORINO MARTINS'}]",,60.10-1-00,0,[],1,1,206-2,29,1,"['FERNANDO VITORINO MARTINS', 'MARCIO LUIZ MARTINS']",2
Atividades de rádio,20/08/2005,MATRIZ,GTOLL TELECOMUNICACOES LTDA,,(44) 3431-3027,furquim38@gmail.com,ATIVA,CENTRO,R BARAO DO RIO BRANCO,358,87.780-000,PARAISO DO NORTE,MULEKA COMUNICACOES,MICRO EMPRESA,05/06/2001,Sociedade Empresária Limitada,PR,04.484.313/0001-13,2020-08-09T05:16:14.869Z,OK,CASA,,,,"[{'text': 'Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente', 'code': '59.11-1-99'}, {'text': 'Atividades de televisão aberta', 'code': '60.21-7-00'}, {'text': 'Telefonia móvel celular', 'code': '61.20-5-01'}, {'text': 'Operadoras de televisão por assinatura por cabo', 'code': '61.41-8-00'}, {'text': 'Desenvolvimento e licenciamento de programas de computador não-customizáveis', 'code': '62.03-1-00'}, {'text': 'Agências de notícias', 'code': '63.91-7-00'}, {'text': 'Outras atividades de prestação de serviços de informação não especificadas anteriormente', 'code': '63.99-2-00'}, {'text': 'Atividades de administração de fundos por contrato ou comissão', 'code': '66.30-4-00'}, {'text': 'Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica', 'code': '70.20-4-00'}, {'text': 'Promoção de vendas', 'code': '73.19-0-02'}, {'text': 'Pesquisas de mercado e de opinião pública', 'code': '73.20-3-00'}, {'text': 'Filmagem de festas e eventos', 'code': '74.20-0-04'}, {'text': 'Agenciamento de profissionais para atividades esportivas, culturais e artísticas', 'code': '74.90-1-05'}, {'text': 'Outras atividades profissionais, científicas e técnicas não especificadas anteriormente', 'code': '74.90-1-99'}, {'text': 'Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes', 'code': '77.39-0-03'}, {'text': 'Serviços de organização de feiras, congressos, exposições e festas', 'code': '82.30-0-01'}, {'text': 'Casas de festas e eventos', 'code': '82.30-0-02'}, {'text': 'Serviços de assistência social sem alojamento', 'code': '88.00-6-00'}, {'text': 'Atividades de museus e de exploração de lugares e prédios históricos e atrações similares', 'code': '91.02-3-01'}, {'text': 'Produção e promoção de eventos esportivos', 'code': '93.19-1-01'}]",20000.0,"[{'qual': '22-Sócio', 'nome': 'GLAUCO TOLLENDAL DE BARROS'}, {'qual': '49-Sócio-Administrador', 'nome': 'ANTONIO JOAO FURQUIM PEREIRA'}]",,60.10-1-00,1,"['Agenciamento de profissionais para atividades esportivas, culturais e artísticas', 'Agências de notícias', 'Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes', 'Atividades de administração de fundos por contrato ou comissão', 'Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica', 'Atividades de museus e de exploração de lugares e prédios históricos e atrações similares', 'Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente', 'Atividades de televisão aberta', 'Casas de festas e eventos', 'Desenvolvimento e licenciamento de programas de computador não-customizáveis', 'Filmagem de festas e eventos', 'Operadoras de televisão por assinatura por cabo', 'Outras atividades de prestação de serviços de informação não especificadas anteriormente', 'Outras atividades profissionais, científicas e técnicas não especificadas anteriormente', 'Pesquisas de mercado e de opinião pública', 'Produção e promoção de eventos esportivos', 'Promoção de vendas', 'Serviços de assistência social sem alojamento', 'Serviços de organização de feiras, congressos, exposições e festas', 'Telefonia móvel celular']",1,1,206-2,19,1,"['ANTONIO JOAO FURQUIM PEREIRA', 'GLAUCO TOLLENDAL DE BARROS']",2
Atividades de rádio,04/06/2005,MATRIZ,RADIO EDUCADORA DE PIRACICABA LTDA,,(19) 3433-1119,nappi@organizacaonappi.com.br,ATIVA,CENTRO,R SAO JOSE,435,13.400-330,PIRACICABA,RADIO EDUCADORA DE PIRACICABA,EMPRESA DE PEQUENO PORTE,04/09/1967,Sociedade Empresária Limitada,SP,54.386.149/0001-80,2020-07-22T17:45:39.865Z,OK,,,,,"[{'text': 'Outras atividades de publicidade não especificadas anteriormente', 'code': '73.19-0-99'}]",500000.0,"[{'qual': '22-Sócio', 'nome': 'ANNA MARIA MEIRELLES DE MATTOS'}, {'qual': '22-Sócio', 'nome': 'JAIRO RIBEIRO DE MATTOS'}, {'qual': '22-Sócio', 'nome': 'ANA CRISTINA MEIRELLES DE MATTOS MARCONDES'}, {'qual': '22-Sócio', 'nome': 'ANA MARIA DE MATTOS HARTSEMA'}, {'qual': '49-Sócio-Administrador', 'nome': 'ANA TERESA MEIRELLES DE MATTOS ARZOLLA'}, {'qual': '49-Sócio-Administrador', 'nome': 'JAIRO MEIRELLES RIBEIRO DE MATTOS'}]",,60.10-1-00,1,['Outras atividades de publicidade não especificadas anteriormente'],1,1,206-2,53,1,"['ANA CRISTINA MEIRELLES DE MATTOS MARCONDES', 'ANA MARIA DE MATTOS HARTSEMA', 'ANA TERESA MEIRELLES DE MATTOS ARZOLLA', 'ANNA MARIA MEIRELLES DE MATTOS', 'JAIRO MEIRELLES RIBEIRO DE MATTOS', 'JAIRO RIBEIRO DE MATTOS']",6
Atividades de rádio,03/11/2005,MATRIZ,EMPRESA DE RADIODIFUSAO GUAPORE LTDA,,(69) 3222-5308,,ATIVA,10 DE ABRIL,AV 15 DE NOVEMBRO,3650,76.850-000,GUAJARA-MIRIM,,MICRO EMPRESA,06/09/1983,Sociedade Empresária Limitada,RO,04.910.840/0001-42,2020-07-05T10:54:55.542Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",10000.0,"[{'qual': '22-Sócio', 'nome': 'ODACIR SOARES RODRIGUES'}, {'qual': '49-Sócio-Administrador', 'nome': 'ODALEA SADECK SOARES RODRIGUES'}]",,60.10-1-00,0,[],1,1,206-2,37,1,"['ODACIR SOARES RODRIGUES', 'ODALEA SADECK SOARES RODRIGUES']",2
